locationId	city	country	province	address	longitude	latitude	postalCode	keys
LOC0447	Brooklyn	US	NY	370 4th Ave	-73.986999999999895	40.673299999999898	11215	us/ny/brooklyn/3704thave/-1564245465
LOC0448	Brooklyn	US	NY	820 39th St	-73.996825999999899	40.647019999999898	11232	us/ny/brooklyn/82039thst/-1605238920
LOC0449	Buffalo	US	NY	92 Pearl St	-78.877300000000005	42.881500000000003	14202	us/ny/buffalo/92pearlst/-1368768891
LOC0450	Cav±on City	US	CO	1925 Fremont Dr	-105.21887	38.44849	81212	us/co/cav±oncity/1925fremontdr/2069527550
LOC0451	Canton	US	TX	2406 N Trade Days Blvd	-95.854489999999899	32.580710000000003	75103	us/tx/canton/2406ntradedaysblvd/716026696
LOC0452	Carmel	US	IN	12197 N Meridian St	-86.155929999999898	39.96837	46032	us/in/carmel/12197nmeridianst/1290869151
LOC0453	Carrollton	US	GA	1111 Bankhead Hwy	-85.043329999999898	33.592089999999899	30117	us/ga/carrollton/1111bankheadhwy/811692414
LOC0454	Cedar City	US	UT	190 S Main St	-113.062169999999	37.674140000000001	84720	us/ut/cedarcity/190smainst/-1470252417
LOC0455	Cedar Rapids	US	IA	4747 1st Ave Se	-91.621319999999898	42.024410000000003	52402	us/ia/cedarrapids/47471stavese/-18038134
LOC0456	Charleston	US	SC	1 Maiden Ln	-79.931405960000006	32.782221370000002	29401	us/sc/charleston/1maidenln/-707899433
LOC0457	Charleston	US	SC	250 Spring St	-79.955717000000007	32.7862709999999	29403	us/sc/charleston/250springst/-518306969
LOC0458	Chesapeake	US	VA	2222 S Military Hwy	-76.268450000000001	36.77693	23320	us/va/chesapeake/2222smilitaryhwy/1083197965
LOC0459	Chincoteague Island	US	VA	4195 Main St	-75.373772000000002	37.9363689999999	23336	us/va/chincoteagueisland/4195mainst/-1669733049
LOC0460	Clearwater	US	FL	3910 Ulmerton Rd	-82.686779999999899	27.8929499999999	33762	us/fl/clearwater/3910ulmertonrd/-1292587688
LOC0461	Clearwater Beach	US	FL	216 Hamden Dr	-82.827669999999898	27.9743999999999	33767	us/fl/clearwaterbeach/216hamdendr/-1436906052
LOC0462	Coeur d'Alene	US	ID	702 W Appleway Ave	-116.796899999999	47.699930000000002		us/id/coeurd'alene/702wapplewayave/210547670
LOC0463	Columbus	US	OH	750 Stelzer Rd	-82.912989999999894	39.9871699999999	43219	us/oh/columbus/750stelzerrd/1426465265
LOC0464	Cooper Landing	US	AK	Mile 45 Sterling Hwy	-149.820979999999	60.489849999999898	99572	us/ak/cooperlanding/mile45sterlinghwy/1799168180
LOC0465	Cortez	US	CO	1120 E Main St	-108.57083	37.349089999999897	81321	us/co/cortez/1120emainst/-921614672
LOC0466	Crawfordsville	US	IN	1020 Corey Blvd	-86.903300000000002	40.077300000000001	47933	us/in/crawfordsville/1020coreyblvd/2883388
LOC0467	Danbury	US	CT	18 Old Ridgebury Rd	-73.515100500000003	41.388778799999898	6810	us/ct/danbury/18oldridgeburyrd/1845372702
LOC0468	Danville	US	IL	360 Eastgate Dr	-87.543030000000002	40.121200000000002	61834	us/il/danville/360eastgatedr/322183940
LOC0469	Danville	US	KY	864 Ben Ali Dr	-84.8060499999999	37.649059999999899	40422	us/ky/danville/864benalidr/-1669733049
LOC0470	Davis	US	OK	5144 Highway 77 S	-97.113290000000006	34.142150000000001	73030	us/ok/davis/5144highway77s/1453086843
LOC0471	Dayton	US	OH	7370 Miller Ln	-84.191900000000004	39.854599999999898	45414	us/oh/dayton/7370millerln/1932376513
LOC0472	Decatur	US	IN	1201 S 13th St	-84.936449999999894	40.815869999999897	46733	us/in/decatur/1201s13thst/-18038134
LOC0473	Dayton	US	TN	7835 Rhea County Hwy	-84.999529999999893	35.51435	37321	us/tn/dayton/7835rheacountyhwy/1041036453
LOC0474	Daytona Beach	US	FL	2015 S Atlantic Ave	-80.995450000000005	29.20214	32118	us/fl/daytonabeach/2015satlanticave/225986460
LOC0475	Doswell	US	VA	16102 Theme Park Way	-77.450640000000007	37.842660000000002	23047	us/va/doswell/16102themeparkway/115313365
LOC0476	Dublin	US	OH	3950 Tuller Rd	-83.097290000000001	40.108280000000001	43017	us/oh/dublin/3950tullerrd/-439436411
LOC0477	Duncan	US	SC	108 Spartangreen Blvd	-82.104200000000006	34.9131199999999	29334	us/sc/duncan/108spartangreenblvd/-227280281
LOC0478	Dunn	US	NC	131 Bud Hawkins Rd	-78.604749999999896	35.28877	28334	us/nc/dunn/131budhawkinsrd/-728412515
LOC0479	East Peoria	US	IL	300 Eastlight Ct	-89.576300000000003	40.671419999999898	61611	us/il/eastpeoria/300eastlightct/-823561928
LOC0480	Edgewater	US	FL	1730 S Ridgewood Ave	-80.8977	28.973400000000002	32132	us/fl/edgewater/1730sridgewoodave/1378658845
LOC0481	Edison	US	NJ	50 Raritan Center Pkwy	-74.33896	40.521180000000001	8837	us/nj/edison/50raritancenterpkwy/-648525700
LOC0482	Edmond	US	OK	321 Meline Dr	-97.428659999999894	35.652030000000003	73034	us/ok/edmond/321melinedr/-940296540
LOC0483	Elsah	US	IL	15 Mill St	-90.361549999999895	38.953780000000002	62028	us/il/elsah/15millst/-1448743128
LOC0484	Emerald Isle	US	NC	120 Bogue Inlet Dr	-77.034019999999899	34.662219999999898	28594	us/nc/emeraldisle/120bogueinletdr/-204630163
LOC0485	Emmetsburg	US	IA	3635 450th Ave	-94.699489999999898	43.122239999999898	50536	us/ia/emmetsburg/3635450thave/1002190502
LOC0486	Erlanger	US	KY	2811 Circleport Dr	-84.63176	39.052860000000003		us/ky/erlanger/2811circleportdr/-1766218592
LOC0487	Fairfield	US	CA	4373 Central Pl	-122.1251	38.222700000000003	94534	us/ca/fairfield/4373centralpl/1312170622
LOC0488	Fairview Heights	US	IL	45 Ludwig Dr	-89.988815000000002	38.600825999999898	62208	us/il/fairviewheights/45ludwigdr/-960203531
LOC0489	Fargo	US	ND	1025 38th St S	-96.845950000000002	46.865079999999899	58103	us/nd/fargo/102538thsts/-1751435707
LOC0490	Fayetteville	US	AR	523 S Shiloh Dr	-94.198340000000002	36.0578	72704	us/ar/fayetteville/523sshilohdr/-641190970
LOC0491	Flagstaff	US	AZ	1580 E Route 66	-111.629279999999	35.195059999999899	86001	us/az/flagstaff/1580eroute66/-1323448583
LOC0492	Flagstaff	US	AZ	2350 E Lucky Ln	-111.6216	35.193767999999899	86004	us/az/flagstaff/2350eluckyln/-139066063
LOC0493	Flagstaff	US	AZ	2480 E Lucky Ln	-111.62005000000001	35.194009999999899	86004	us/az/flagstaff/2480eluckyln/-305116457
LOC0494	Fort Lauderdale	US	FL	1120 W State Road 84	-80.153000000000006	26.092199999999899	33315	us/fl/fortlauderdale/1120wstateroad84/737106166
LOC0495	Fort Wayne	US	IN	1161 W Washington Center Rd	-85.154589999999899	41.131010000000003	46825	us/in/fortwayne/1161wwashingtoncenterrd/-1567066359
LOC0496	Fort Wayne	US	IN	5926 Cross Creek Blvd	-85.164919999999896	41.132820000000002	46818	us/in/fortwayne/5926crosscreekblvd/-1216943340
LOC0497	Fort Worth	US	TX	4701 Citylake Blvd W	-97.412284999999898	32.681550000000001	76132	us/tx/fortworth/4701citylakeblvdw/-527438475
LOC0498	Franklin	US	TN	1874 W Mcewen Dr	-86.821539999999899	35.933520000000001	37067	us/tn/franklin/1874wmcewendr/-1439467661
LOC0499	Freehold	US	NJ	50 Gibson Pl	-74.297870000000003	40.247444000000002		us/nj/freehold/50gibsonpl/808147084
LOC0500	Fremont	US	OH	540 E County Road 89	-83.110529999999898	41.39669	43420	us/oh/fremont/540ecountyroad89/-2048267564
LOC0501	Fresno	US	CA	7115 N Howard St	-119.784165	36.8399509999999	93720	us/ca/fresno/7115nhowardst/-464841850
LOC0502	Frisco	US	TX	14700 State Highway 121	-96.748710000000003	33.121740000000003	75035	us/tx/frisco/14700statehighway121/-467833888
LOC0503	Gainesville	US	FL	2115 Sw 13th St	-82.339060000000003	29.632090000000002	32608	us/fl/gainesville/2115sw13thst/641943672
LOC0504	Gainesville	US	FL	3700 SW 42nd St	-82.386170000000007	29.620000000000001	32608	us/fl/gainesville/3700sw42ndst/-1832280416
LOC0505	Galena	US	IL	9923 W US Route 20	-90.41977	42.406869999999898	61036	us/il/galena/9923wusroute20/-878448149
LOC0506	Gardner	US	MA	625 Betty Spring Rd	-71.949262000000004	42.564630000000001	1440	us/ma/gardner/625bettyspringrd/1765695551
LOC0507	Goldendale	US	WA	775 E Broadway St	-120.81071	45.823749999999897	98620	us/wa/goldendale/775ebroadwayst/-1799399490
LOC0508	Grand Forks	US	ND	1315 S 42nd St	-97.088049999999896	47.908969999999897	58201	us/nd/grandforks/1315s42ndst/-2122438380
LOC0509	Grand Forks	US	ND	3400 Gateway Dr	-97.076757000000001	47.934477999999899	58203	us/nd/grandforks/3400gatewaydr/105580497
LOC0510	Grand Island	US	NE	2707 S Locust St	-98.339330000000004	40.895719999999898	68801	us/ne/grandisland/2707slocustst/-1775089109
LOC0511	Grants Pass	US	OR	110 NE Morgan Ln	-123.32209	42.462969999999899	97526	us/or/grantspass/110nemorganln/1659705383
LOC0512	Greenville	US	TX	2901 Mustang Xing	-96.111609000000001	33.0937559999999	75402	us/tx/greenville/2901mustangxing/943514793
LOC0513	Greybull	US	WY	1324 N 6th St	-108.05593	44.50264	82426	us/wy/greybull/1324n6thst/177082817
LOC0514	Harrisburg	US	PA	4021 Union Deposit Rd	-76.820989999999895	40.278137000000001	17109	us/pa/harrisburg/4021uniondepositrd/-1840020953
LOC0515	Harrisville	US	PA	137 Gibb Rd	-79.972530000000006	41.20382	16038	us/pa/harrisville/137gibbrd/-18038134
LOC0516	Herndon	US	VA	2520 Wasser Ter	-77.417019999999894	38.9580109999999	20171	us/va/herndon/2520wasserter/-2122514296
LOC0517	Hilliard	US	OH	3831 Park Mill Run Dr	-83.1196699999999	40.031889999999898	43026	us/oh/hilliard/3831parkmillrundr/1908793803
LOC0518	Hollywood	US	FL	1701 N Ocean Dr	-80.116399999999899	26.022649999999899	33019	us/fl/hollywood/1701noceandr/-1431937743
LOC0519	Hollywood	US	FL	2520 Stirling Rd	-80.158519999999896	26.047000000000001	33020	us/fl/hollywood/2520stirlingrd/-458284463
LOC0520	Honolulu	US	HI	129 Paoakalani Avenue	-157.82226	21.272780000000001	96815	us/hi/honolulu/129paoakalaniavenue/924924249
LOC0521	Houston	US	TX	720 Fannin St	-95.362677000000005	29.758182999999899	77002	us/tx/houston/720fanninst/1827602578
LOC0522	Huntington Beach	US	CA	21080 Pacific Coast Hwy	-117.9990691	33.6551537	92648	us/ca/huntingtonbeach/21080pacificcoasthwy/-1538740690
LOC0523	Indianapolis	US	IN	8980 River Crossing Blvd	-86.106629999999896	39.9176199999999	46240	us/in/indianapolis/8980rivercrossingblvd/-1377137344
LOC0524	Ironwood	US	MI	823 E Cloverland Dr	-90.154380000000003	46.462960000000002	49938	us/mi/ironwood/823ecloverlanddr/-1857683166
LOC0525	Jackson	US	TN	150 Campbell Oaks Dr	-88.808760000000007	35.672919999999898	38305	us/tn/jackson/150campbelloaksdr/1013148838
LOC0526	Johnson City	US	TN	207 E Mountcastle Dr	-82.370720000000006	36.3429199999999	37601	us/tn/johnsoncity/207emountcastledr/-58883529
LOC0527	Clearwater	US	FL	1736 Gulf To Bay Blvd	-82.765150000000006	27.961030000000001	33755	us/fl/clearwater/1736gulftobayblvd/599571915
LOC0528	Clearwater Beach	US	FL	40 Devon Dr	-82.827590000000001	27.975328000000001	33767	us/fl/clearwaterbeach/40devondr/1530499861
LOC0529	Collinsville	US	IL	602 N Bluff Rd	-90.010670000000005	38.68394	62234	us/il/collinsville/602nbluffrd/1952104944
LOC0530	Columbia	US	MD	8844 Columbia 100 Pkwy	-76.813829999999896	39.2316	21045	us/md/columbia/8844columbia100pkwy/-333165857
LOC0531	Columbia	US	SC	7525 Two Notch Rd	-80.944710000000001	34.076410000000003	29223	us/sc/columbia/7525twonotchrd/-617206184
LOC0532	Columbia	US	TN	1544 Bear Creek Pike	-86.898849999999896	35.642200000000003	38401	us/tn/columbia/1544bearcreekpike/-728412515
LOC0533	Columbus	US	GA	3930 Saint Marys Rd	-84.926400000000001	32.445129999999899	31907	us/ga/columbus/3930saintmarysrd/1981602508
LOC0534	Columbus	US	MT	740 E Pike Ave	-109.249979999999	45.636420000000001	59019	us/mt/columbus/740epikeave/-944721353
LOC0535	Columbus	US	OH	3030 Plaza Properties Blvd	-82.927130000000005	40.002429999999897	43219	us/oh/columbus/3030plazapropertiesblvd/-2078909296
LOC0536	Columbus	US	OH	3045 Olentangy River Rd	-83.025800000000004	40.0230999999999	43202	us/oh/columbus/3045olentangyriverrd/2125538684
LOC0537	Columbus	US	OH	4270 Sawyer Rd	-82.893559999999894	39.99962	43219	us/oh/columbus/4270sawyerrd/451037604
LOC0538	Corvallis	US	OR	350 Sw 4th St	-123.26366	44.5620499999999	97333	us/or/corvallis/350sw4thst/1209861280
LOC0539	Crestview	US	FL	3101 S Ferdon Blvd	-86.566519999999898	30.729420000000001	32536	us/fl/crestview/3101sferdonblvd/1083197965
LOC0540	Deer Park	US	TX	1450 Center St	-95.12491	29.697690000000001	77536	us/tx/deerpark/1450centerst/860350109
LOC0541	Deerfield	US	IL	800 Lake Cook Rd	-87.847170000000006	42.154083	60015	us/il/deerfield/800lakecookrd/1180318951
LOC0542	DeLand	US	FL	2760 Botts Landing Rd	-81.367810000000006	28.996479999999899	32720	us/fl/deland/2760bottslandingrd/2096449081
LOC0543	Denton	US	TX	2910 W University Dr	-97.172300000000007	33.231099999999898	76201	us/tx/denton/2910wuniversitydr/-1971031114
LOC0544	Denver	US	CO	4310 Airport Way	-104.79602	39.77366	80239	us/co/denver/4310airportway/-80318788
LOC0545	Denver	US	CO	5450 Federal Blvd	-105.02458	39.795859999999898	80221	us/co/denver/5450federalblvd/1654073188
LOC0546	Denver	US	CO	8750 Grant St	-104.9833	39.855319999999899	80229	us/co/denver/8750grantst/-1621547204
LOC0547	Des Moines	US	IA	4950 NE 14th St	-93.601389999999896	41.650640000000003	50313	us/ia/desmoines/4950ne14thst/-18038134
LOC0548	Dickinson	US	ND	110 14th St W	-102.78512000000001	46.89819	58601	us/nd/dickinson/11014thstw/1981573459
LOC0549	Dillon	US	MT	650 N Montana St	-112.62817	45.226770000000002	59725	us/mt/dillon/650nmontanast/280328036
LOC0550	Dodge City	US	KS	4002 W Comanche St	-100.05909	37.765990000000002	67801	us/ks/dodgecity/4002wcomanchest/322489429
LOC0551	Downsville	US	NY	6945 River Road corner Routes 30 & 206	-75.023449999999897	42.0416799999999	13755	us/ny/downsville/6945riverroadcornerroutes30&206/1500681720
LOC0552	Duluth	US	GA	3430 Venture Pkwy	-84.126180000000005	33.95505	30096	us/ga/duluth/3430venturepkwy/-2024358971
LOC0553	East Sandwich	US	MA	669 Route 6a	-70.399249999999896	41.729390000000002		us/ma/eastsandwich/669route6a/-1480952475
LOC0554	Bar Harbor	US	ME	50 West St	-68.206599999999895	44.390900000000002	4609	us/me/barharbor/50westst/-1008548222
LOC0555	Benton	US	PA	976 Central Rd	-76.37285	41.297350000000002	17814	us/pa/benton/976centralrd/1001498165
LOC0556	Bethlehem	US	NH	1267 Main St	-71.695099999999897	44.279969999999899	3574	us/nh/bethlehem/1267mainst/-805997991
LOC0557	Bettendorf	US	IA	959 Middle Rd	-90.518870000000007	41.538870000000003	52722	us/ia/bettendorf/959middlerd/-246415321
LOC0558	Big Spring	US	TX	805 West I-20 Highway	-101.492009999999	32.262256999999899	79720	us/tx/bigspring/805westi-20highway/792169888
LOC0559	Billings	US	MT	4915 Southgate Dr	-108.53982000000001	45.754539999999899	59101	us/mt/billings/4915southgatedr/-1956415315
LOC0560	Blaine	US	WA	8124 Birch Bay Dr.	-122.752426	48.937325000000001	98230	us/wa/blaine/8124birchbaydr./2112897178
LOC0561	Boston	US	MA	655 Boylston Street	-71.0785699999999	42.349989399999899	2116	us/ma/boston/655boylstonstreet/177754243
LOC0562	Bourbonnais	US	IL	1550 State Route 50	-87.849989480000005	41.171800900000001	60914	us/il/bourbonnais/1550stateroute50/-595942588
LOC0563	Brookings	US	SD	3017 Lefevre Dr	-96.755499999999898	44.310670000000002	57006	us/sd/brookings/3017lefevredr/1983258143
LOC0564	Brooklyn	US	NY	17 Seabring St	-74.005970000000005	40.680090999999898	11231	us/ny/brooklyn/17seabringst/1528919031
LOC0565	Broomfield	US	CO	6845 W 103rd Ave	-105.072334	39.883358000000001	80021	us/co/broomfield/6845w103rdave/285871339
LOC0566	Brownsville	US	TN	110 Sunny Hill Cv	-89.245710000000003	35.539659999999898	38012	us/tn/brownsville/110sunnyhillcv/1439407000
LOC0567	Buffalo	US	NY	4219 Genesee St	-78.730249999999899	42.931660000000001	14225	us/ny/buffalo/4219geneseest/892732716
LOC0568	Buffalo	US	WY	662 N Main St	-106.699299999999	44.355370000000001	82834	us/wy/buffalo/662nmainst/1893207949
LOC0569	Burleson	US	TX	516 Memorial Plz	-97.311239999999898	32.539119999999897	76028	us/tx/burleson/516memorialplz/-800142334
LOC0570	Byron Center	US	MI	8282 Pfeiffer Farms Dr SW	-85.670067000000003	42.813063999999898	49315	us/mi/byroncenter/8282pfeifferfarmsdrsw/-1159414838
LOC0571	Canyon	US	TX	2801 4th Ave	-101.910079999999	34.980179999999898	79015	us/tx/canyon/28014thave/1618229676
LOC0572	Carlisle	US	PA	1121 Harrisburg Pike	-77.159260000000003	40.222540000000002	17013	us/pa/carlisle/1121harrisburgpike/1209297414
LOC0573	Carlisle	US	PA	1529 Commerce Ave	-77.229900000000001	40.185200000000002	17015	us/pa/carlisle/1529commerceave/-915932063
LOC0574	Carrollton	US	KY	7 Slumber Ln	-85.124690000000001	38.652389999999897	41008	us/ky/carrollton/7slumberln/-1806947340
LOC0575	Cave City	US	KY	102 Gardner Ln	-85.973100000000002	37.1333699999999	42127	us/ky/cavecity/102gardnerln/813811139
LOC0576	Cedar Rapids	US	IA	1130 Park Pl Ne	-91.650620000000004	42.030700000000003	52402	us/ia/cedarrapids/1130parkplne/1887565992
LOC0577	Chantilly	US	VA	3860 Centerview Dr	-77.429209999999898	38.8992	20151	us/va/chantilly/3860centerviewdr/-631719689
LOC0578	Cherokee	US	NC	1223 Tsali Blvd	-83.313900000000004	35.493540000000003	28719	us/nc/cherokee/1223tsaliblvd/-1669733049
LOC0579	Chesapeake	US	VA	3355 S Military Hwy	-76.341290000000001	36.772979999999897	23323	us/va/chesapeake/3355smilitaryhwy/-1292587688
LOC0580	Chicago	US	IL	111 W Adams St	-87.631016000000002	41.879294000000002	60603	us/il/chicago/111wadamsst/46524347
LOC0581	Chicago	US	IL	311 North Morgan Street	-87.652010000000004	41.887569999999897	60611	us/il/chicago/311northmorganstreet/1571520569
LOC0582	Gladstone	US	OR	75 82nd Dr	-122.58215800000001	45.380906000000003	97027	us/or/gladstone/7582nddr/-1583975090
LOC0583	Grand Rapids	US	MI	2725 Buchanan Ave SW	-85.6714699999999	42.914259999999899	49548	us/mi/grandrapids/2725buchananavesw/-1699406294
LOC0584	Grand Rapids	US	MI	433 Dudley Pl Ne	-85.655365000000003	42.9711339999999	49503	us/mi/grandrapids/433dudleyplne/1758680330
LOC0585	Greenville	US	SC	5 N Laurens St	-82.399780000000007	34.851520000000001	29601	us/sc/greenville/5nlaurensst/483398229
LOC0586	Greybull	US	WY	300 N 6th St	-108.0557	44.4922299999999	82426	us/wy/greybull/300n6thst/-461317625
LOC0587	Guilford	US	CT	2300 Boston Post Rd	-72.718909999999894	41.306800000000003	6437	us/ct/guilford/2300bostonpostrd/1191150086
LOC0588	Harrison	US	NJ	399 Somerset St	-74.1557999999999	40.740160000000003	7029	us/nj/harrison/399somersetst/783216184
LOC0589	Hawthorne	US	CA	14620 Aviation Blvd	-118.377815	33.898969999999899	90250	us/ca/hawthorne/14620aviationblvd/-1565456866
LOC0590	Helen	US	GA	892 Edelweiss Strasse	-83.724360000000004	34.701749999999898	30545	us/ga/helen/892edelweissstrasse/1610529420
LOC0591	Henderson	US	NV	2800 N Green Valley Pkwy	-115.081676	36.072049	89014	us/nv/henderson/2800ngreenvalleypkwy/344721761
LOC0592	Hollywood	US	FL	2800 SW 149th Ave	-80.347309999999894	25.983256999999899	33027	us/fl/hollywood/2800sw149thave/49732213
LOC0593	Hollywood	US	FL	2813 N Surf Rd	-80.114869999999897	26.028680000000001	33019	us/fl/hollywood/2813nsurfrd/143740622
LOC0594	Hollywood	US	FL	310 Mckinley St	-80.115350000000007	26.024508000000001	33019	us/fl/hollywood/310mckinleyst/-3310337
LOC0595	Hope	US	AR	1800 Holiday Dr	-93.611750000000001	33.684339999999899	71801	us/ar/hope/1800holidaydr/1360063489
LOC0596	Houston	US	TX	1600 Lamar St	-95.360236	29.751836999999899	77010	us/tx/houston/1600lamarst/1873479805
LOC0597	Houston	US	TX	9190 Gulf Fwy	-95.254194999999896	29.65579	77017	us/tx/houston/9190gulffwy/-193681502
LOC0598	Huntingdon	US	PA	10611 Standing Stone Rd	-77.969763	40.527478000000002	16652	us/pa/huntingdon/10611standingstonerd/-525978152
LOC0599	Indianapolis	US	IN	9625 N Meridian St	-86.157730000000001	39.927860000000003	46290	us/in/indianapolis/9625nmeridianst/588197283
LOC0600	Ithaca	US	NY	130 E Seneca St	-76.497410000000002	42.440739999999899	14850	us/ny/ithaca/130esenecast/1831681646
LOC0601	Jacksonville	US	FL	1201 Kings Ave	-81.652690000000007	30.3124	32207	us/fl/jacksonville/1201kingsave/1917398186
LOC0602	Jonesboro	US	AR	1421 S Caraway Rd	-90.678759999999897	35.827449999999899	72401	us/ar/jonesboro/1421scarawayrd/-126081172
LOC0603	Kansas City	US	MO	2345 McGee St	-94.580510000000004	39.084769999999899	64108	us/mo/kansascity/2345mcgeest/-37384047
LOC0604	Kissimmee	US	FL	4156 W Vine St	-81.447590000000005	28.302862000000001	34741	us/fl/kissimmee/4156wvinest/1493514505
LOC0605	Kittery	US	ME	127 State Rd	-70.746719999999897	43.0955599999999	3904	us/me/kittery/127staterd/833246784
LOC0606	Lafayette	US	IN	150 Fairington Ave	-86.832340000000002	40.416159999999898	47905	us/in/lafayette/150fairingtonave/204424147
LOC0607	Lahaina	US	HI	130 Kai Malina Pkwy	-156.690786	20.944289999999899	96761	us/hi/lahaina/130kaimalinapkwy/657884627
LOC0608	Lake Mary	US	FL	850 Village Oak Ln	-81.355099999999894	28.787990000000001	32746	us/fl/lakemary/850villageoakln/91466107
LOC0609	Lanesboro	US	MN	204 Parkway Ave N	-91.97672	43.72242	55949	us/mn/lanesboro/204parkwayaven/53366557
LOC0610	Joliet	US	IL	101 McDonald Ave	-88.185164999999898	41.519547000000003	60431	us/il/joliet/101mcdonaldave/-356008017
LOC0611	Kankakee	US	IL	455 Riverstone Pkwy	-87.864919999999898	41.079749999999898	60901	us/il/kankakee/455riverstonepkwy/-1001613559
LOC0612	Kansas City	US	MO	106 W 12th St	-94.584700999999896	39.1001189999999	64105	us/mo/kansascity/106w12thst/1243084175
LOC0613	Kansas City	US	MO	4600 Summit St	-94.596469999999897	39.043799999999898	64112	us/mo/kansascity/4600summitst/1332600261
LOC0614	Kelleys Island	US	OH	441 W Lakeshore Dr	-82.724900000000005	41.5961	43438	us/oh/kelleysisland/441wlakeshoredr/-264901398
LOC0615	Kenai	US	AK	5679 Kenai Spur Hwy	-151.25456	60.614468000000002	99611	us/ak/kenai/5679kenaispurhwy/-771773108
LOC0616	Killington	US	VT	78 Weathervane Dr	-72.788039999999896	43.656889999999898	5751	us/vt/killington/78weathervanedr/459279720
LOC0617	King of Prussia	US	PA	1160 First Ave	-75.416884999999894	40.097279999999898	19406	us/pa/kingofprussia/1160firstave/-256432025
LOC0618	Kings Beach	US	CA	8200 N Lake Blvd	-120.02821	39.2372599999999	96143	us/ca/kingsbeach/8200nlakeblvd/993360046
LOC0619	Kingsland	US	GA	1322 Hospitality Ave	-81.653589999999895	30.790389999999899	31548	us/ga/kingsland/1322hospitalityave/-442086297
LOC0620	Knoxville	US	TN	1500 N Cherry St	-83.900660000000002	35.993479999999899	37917	us/tn/knoxville/1500ncherryst/-1314177850
LOC0621	Knoxville	US	TN	6200 Papermill Dr	-84.006500000000003	35.938119999999898	37919	us/tn/knoxville/6200papermilldr/-1886667640
LOC0622	Knoxville	US	TN	811 N Campbell Station Rd	-84.175820000000002	35.900480000000002	37932	us/tn/knoxville/811ncampbellstationrd/-1669733049
LOC0623	Laguna Beach	US	CA	425 S Coast Hwy	-117.78296	33.541065000000003	92651	us/ca/lagunabeach/425scoasthwy/-1567781686
LOC0624	Lake Elsinore	US	CA	31808 Casino Dr	-117.29404940000001	33.65615966	92530	us/ca/lakeelsinore/31808casinodr/-18038134
LOC0625	Lake Placid	US	FL	608 S Lakeview Rd	-81.355335999999895	27.317506000000002	33852	us/fl/lakeplacid/608slakeviewrd/-1757361790
LOC0626	Lakeview	US	OR	414 N G St	-120.34695000000001	42.19361	97630	us/or/lakeview/414ngst/-1024553551
LOC0627	Laredo	US	TX	310 Lost Oaks Blvd	-99.500860000000003	27.563016999999899	78041	us/tx/laredo/310lostoaksblvd/-410714423
LOC0628	Las Vegas	US	NV	160 East Flamingo Road	-115.165719999999	36.115136900000003	89109	us/nv/lasvegas/160eastflamingoroad/-1348544144
LOC0629	Las Vegas	US	NV	5201 Dean Martin Dr	-115.18189	36.094970000000004	89118	us/nv/lasvegas/5201deanmartindr/-1710797372
LOC0630	Las Vegas	US	NV	5875 Dean Martin Dr	-115.1828	36.099899999999899	89118	us/nv/lasvegas/5875deanmartindr/1771990829
LOC0631	Leesburg	US	VA	117 Fort Evans Rd NE	-77.543270000000007	39.106929999999899	20176	us/va/leesburg/117fortevansrdne/-147310276
LOC0632	Lewisburg	US	TN	723 E Commerce St	-86.775469999999899	35.444969999999898	37091	us/tn/lewisburg/723ecommercest/-1415363058
LOC0633	Lexington	US	KY	126 E Lowry Ln	-84.516980000000004	38.005220000000001	40503	us/ky/lexington/126elowryln/-63519819
LOC0634	Lexington	US	KY	1920 Plaudit Pl	-84.414839999999899	38.01914	40509	us/ky/lexington/1920plauditpl/-1385863758
LOC0635	Long Beach	US	CA	335 Pacific Ave	-118.19394	33.771230000000003	90802	us/ca/longbeach/335pacificave/1814392302
LOC0636	Lubbock	US	TX	4105 19th St	-101.90021	33.576810000000002	79410	us/tx/lubbock/410519thst/1269415145
LOC0637	Freeport	US	IL	1551 S Sleezer Home Rd	-89.608620000000002	42.282400000000003	61032	us/il/freeport/1551ssleezerhomerd/1887349770
LOC0638	Gloucester	US	VA	6638 Forest Hill Ave	-76.525469999999899	37.393720000000002	23061	us/va/gloucester/6638foresthillave/379077133,us/va/gloucester/6638foresthillave/379077133
LOC0639	Grand Haven	US	MI	1525 S Beacon Blvd	-86.220579999999899	43.046990000000001	49417	us/mi/grandhaven/1525sbeaconblvd/1242499575
LOC0640	Grand Island	US	NE	3021 S Locust St	-98.339299999999895	40.891060000000003	68801	us/ne/grandisland/3021slocustst/-1517571707
LOC0641	Grand Junction	US	CO	547 Highway 50	-108.56514	39.047020000000003	81503	us/co/grandjunction/547highway50/1786173482
LOC0642	Grand Lake	US	CO	613 Grand Avenue	-105.82526	40.252940000000002	80447	us/co/grandlake/613grandavenue/-697561827
LOC0643	Grand Prairie	US	TX	1802 W Main St	-97.027519999999896	32.740769999999898	75050	us/tx/grandprairie/1802wmainst/-303691878
LOC0644	Grants Pass	US	OR	2600 Rogue River Hwy	-123.28828	42.424880000000002	97527	us/or/grantspass/2600rogueriverhwy/2061154024
LOC0645	Grants Pass	US	OR	986 Sw 6th St	-123.3325	42.431100000000001	97526	us/or/grantspass/986sw6thst/1448282022
